DrugBankID,TargetGene,Action,Relation
DB14548,FN1,modulator,other
DB14548,HBA1,inducer,activates
DB14548,HBB,inducer,activates
DB14548,HP,binder,other
DB14548,IGFALS,inducer,activates
DB14548,ITIH1,binder,other
DB14548,ITIH2,binder,other
DB14548,ITIH3,binder,other
DB14548,ITIH4,binder,other
DB14548,JCHAIN,component of,other
DB14548,KLKB1,inhibitor,inhibits
DB14548,KNG1,cofactor,other
DB14548,KRT9,ligand,other
DB14548,ORM2,binder,other
DB14548,PGLYRP2,binder,other
DB14548,PON1,inducer,activates
DB14548,PZP,binder,other
DB14548,S100A7,binder,other
DB14548,SELENOP,binder,other
DB14548,SERPINA1,ligand,other
DB14548,SERPINA3,binder,other
DB14548,SERPINA6,modulator,other
DB14548,SERPIND1,agonist,activates
DB14548,SHBG,modulator,other
DB14548,TF,ligand,other
DB14548,TTR,inducer,activates
DB14548,VTN,inducer,activates
DB14548,APLP1,ligand,other
DB14548,APLP2,ligand,other
DB14548,APP,ligand,other
DB14548,PARP1,component of,other
DB14548,APOB,ligand,other
DB14548,HPX,ligand,other
DB14548,HRG,cofactor,other
DB14548,F11,activator,activates
DB14548,APOBEC1,cofactor,other
DB14548,SEMG2,cofactor,other
DB14562,TFPI,inhibitor,inhibits
DB14568,IDH1,inhibitor,inhibits
DB14575,SCN11A,inhibitor,inhibits
DB14575,P2RX4,nan,other
DB14580,APP,binder,other
DB14581,EZH2,inhibitor,inhibits
DB14583,PGR,agonist,activates
DB14583,AR,agonist,activates
DB14583,NR3C1,agonist,activates
DB14597,KLKB1,inhibitor,inhibits
DB14631,NR3C1,agonist,activates
DB14631,ANXA1,ligand,other
DB14635,PPARG,nan,other
DB14635,VDR,nan,other
DB14635,ABCC5,nan,other
DB14635,CBR1,nan,other
DB14635,GSTP1,nan,other
DB14636,AKT3,modulator,other
DB14639,AR,nan,other
DB14641,ESR1,nan,other
DB14641,ESR2,nan,other
DB14641,SHBG,nan,other
DB14642,AVPR1A,nan,other
DB14642,AVPR2,nan,other
DB14642,AVPR1B,nan,other
DB14649,NR3C1,agonist,activates
DB14649,ANXA1,agonist,activates
DB14649,NOS2,negative modulator,inhibits
DB14649,NR0B1,stimulator,activates
DB14649,NR1I2,agonist,activates
DB14669,NR3C1,agonist,activates
DB14669,ANXA1,agonist,activates
DB14672,GABRA1,positive allosteric modulator,activates
DB14672,GABRA1,ligand,other
DB14700,F8,binder,other
DB14707,PDCD1,inhibitor,inhibits
DB14713,TTR,antisense oligonucleotide,other
DB14715,GABRA1,positive allosteric modulator,activates
DB14715,GABRA1,ligand,other
DB14719,GABRA1,positive allosteric modulator,activates
DB14719,GABRG3,modulator,other
DB14719,GABRA1,ligand,other
DB14722,STING1,activator,activates
DB14723,NTRK1,inhibitor,inhibits
DB14723,NTRK2,inhibitor,inhibits
DB14723,NTRK3,inhibitor,inhibits
DB14724,IFNG,neutralizer,inhibits
DB14726,F2,inhibitor,inhibits
DB14731,IL3RA,ligand,other
DB14737,CNR1,agonist,activates
DB14738,F9,activator,activates
DB14738,F10,activator,activates
DB14738,F2,binder,other
DB14738,VWF,binder,other
DB14740,TGFB1,inhibitor,inhibits
DB14751,IGF1R,agonist,activates
DB14751,INSR,nan,other
DB14751,IGF2R,nan,other
DB14754,SLC6A3,nan,other
DB14754,SLC6A2,nan,other
DB14762,IL12B,inhibitor,inhibits
DB14763,PDF,inhibitor,inhibits
DB14766,S1PR1,modulator,other
DB14766,S1PR4,modulator,other
DB14766,S1PR5,modulator,other
DB14770,SYK,inhibitor,inhibits
DB14773,BRAF,inhibitor,inhibits
DB14774,PDE10A,inhibitor,inhibits
DB14776,PDCD1,inhibitor,inhibits
DB14776,CD274,inhibitor,inhibits
DB14779,GCGR,antagonist,inhibits
DB14783,CHRNA10,agonist,activates
DB14785,BTK,inhibitor,inhibits
DB14787,MCHR1,antagonist,inhibits
DB14790,PDE4D,inhibitor,inhibits
DB14791,CHEK1,modulator,other
DB14799,EZH2,inhibitor,inhibits
DB14801,PPARA,agonist,activates
DB14801,PPARD,agonist,activates
DB14801,PPARG,agonist,activates
DB14802,TSPO,antagonist,inhibits
DB14803,C3,inhibitor,inhibits
DB14805,FOLH1,binder,other
DB14806,GLP1R,antagonist,inhibits
DB14810,GCK,activator,activates
DB14811,CD38,binder,other
DB14813,CCR5,antagonist,inhibits
DB14822,HCRTR1,antagonist,inhibits
DB14823,AVPR1A,antagonist,inhibits
DB14829,SELE,inhibitor,inhibits
DB14835,HRH3,antagonist,inhibits
DB14840,KIT,inhibitor,inhibits
DB14840,PDGFRB,inhibitor,inhibits
DB14840,TEK,inhibitor,inhibits
DB14840,KDR,inhibitor,inhibits
DB14840,BRAF,inhibitor,inhibits
DB14840,PDGFRA,inhibitor,inhibits
DB14844,DRD3,antagonist,inhibits
DB14844,DRD2,antagonist,inhibits
DB14845,JAK1,inhibitor,inhibits
DB14846,MTOR,inhibitor,inhibits
DB14846,PIK3CG,inhibitor,inhibits
DB14846,PIK3CB,inhibitor,inhibits
DB14849,COMT,inhibitor,inhibits
DB14851,LAG3,antibody,other
DB14854,CHRNA7,modulator,other
DB14856,SCN9A,blocker,inhibits
DB14856,SLC22A12,inhibitor,inhibits
DB14857,CRBN,modulator,other
DB14859,TYMS,inhibitor,inhibits
DB14860,ALK,inhibitor,inhibits
DB14864,VEGFA,inhibitor,inhibits
DB14866,PDGFRA,inhibitor,inhibits
DB14867,PIK3CD,inhibitor,inhibits
DB14868,TLR7,agonist,activates
DB14870,GHSR,modulator,other
DB14875,HSD11B1,inhibitor,inhibits
DB14876,HSP90AB1,inhibitor,inhibits
DB14881,OPRM1,agonist,activates
DB14886,MARCKS,inhibitor,inhibits
DB14887,DGAT1,inhibitor,inhibits
DB14889,FGFR1,inhibitor,inhibits
DB14890,CETP,inhibitor,inhibits
DB14892,PDCD1,inhibitor,inhibits
DB14894,CFTR,modulator,other
DB14895,ADRB3,agonist,activates
DB14896,NTRK1,inhibitor,inhibits
DB14898,DPP4,inhibitor,inhibits
DB14900,TMEM97,ligand,other
DB14901,PCSK9,antisense oligonucleotide,other
DB14904,MAP2K1,inhibitor,inhibits
DB14909,TERT,inhibitor,inhibits
DB14910,IL23A,binder,other
DB14911,VEGFA,modulator,other
DB14911,VEGFB,modulator,other
DB14911,VEGFC,modulator,other
DB14911,VEGFD,modulator,other
DB14914,MAPT,binder,other
DB14914,MAOA,binder,other
DB14914,MAOB,binder,other
DB14916,MAP3K5,inhibitor,inhibits
DB14917,ATR,inhibitor,inhibits
DB14918,SMN1,modulator,other
DB14919,FCGRT,antibody,other
DB14921,MYH7,inhibitory allosteric modulator,inhibits
DB14922,PDCD1,inhibitor,inhibits
DB14923,AVPR2,antagonist,inhibits
DB14924,JAK3,inhibitor,inhibits
DB14924,TEC,inhibitor,inhibits
DB14924,ITK,inhibitor,inhibits
DB14924,TXK,inhibitor,inhibits
DB14924,BTK,inhibitor,inhibits
DB14924,BMX,inhibitor,inhibits
DB14935,PIK3CA,inhibitor,inhibits
DB14939,CXCR4,inhibitor,inhibits
DB14941,CCR1,modulator,other
DB14942,PAWR,antagonist,inhibits
DB14943,PIM2,modulator,other
DB14944,ERBB2,inhibitor,inhibits
DB14944,EGFR,inhibitor,inhibits
DB14946,PTH1R,agonist,activates
DB14948,LPAR1,antagonist,inhibits
DB14960,GHR,binder,other
DB14962,FCGR1A,antibody,other
DB14962,TOP1,inhibitor,inhibits
DB14966,UGCG,inhibitor,inhibits
DB14967,ERBB2,antagonist,inhibits
DB14969,ESR1,modulator,other
DB14973,JAK1,inhibitor,inhibits
DB14973,JAK2,inhibitor,inhibits
DB14973,JAK3,inhibitor,inhibits
DB14973,TYK2,inhibitor,inhibits
DB14975,HBA1,binder,other
DB14976,NR3C1,antagonist,inhibits
DB14977,SV2A,inhibitor,inhibits
DB14979,HDAC7,inhibitor,inhibits
DB14979,HDAC9,inhibitor,inhibits
DB14979,HDAC8,inhibitor,inhibits
DB14979,HDAC4,inhibitor,inhibits
DB14979,HDAC5,inhibitor,inhibits
DB14979,HDAC6,inhibitor,inhibits
DB14979,HDAC2,inhibitor,inhibits
DB14979,HDAC3,inhibitor,inhibits
DB14979,HDAC1,inhibitor,inhibits
DB14980,PIK3CB,modulator,other
DB14982,AKT3,modulator,other
DB14982,AKT1,inhibitor,inhibits
DB14989,CSNK1E,inhibitor,inhibits
DB14989,PIK3CD,inhibitor,inhibits
DB14989,ABL1,inhibitor,inhibits
DB14992,GLA,modulator,other
DB14993,EGFR,inhibitor,inhibits
DB14995,FSCN1,inhibitor,inhibits
DB14996,C1S,inhibitor,inhibits
DB14998,CNR2,agonist,activates
DB14999,IFNAR1,binder,other
DB15001,CSF3R,ligand,other
DB15003,TYK2,inhibitor,inhibits
DB15003,JAK1,inhibitor,inhibits
DB15009,GCK,modulator,other
DB15010,NFKB1,inhibitor,inhibits
DB15010,RELB,inhibitor,inhibits
DB15010,NFKB2,inhibitor,inhibits
DB15010,RELA,inhibitor,inhibits
DB15010,REL,inhibitor,inhibits
DB15011,C5AR1,antagonist,inhibits
DB15012,GRIA1,binder,other
DB15021,PPARG,agonist,activates
DB15027,HRH4,antagonist,inhibits
DB15029,PIK3CG,inhibitor,inhibits
DB15029,PIK3CB,inhibitor,inhibits
DB15031,HCRTR1,antagonist,inhibits
DB15031,HCRTR2,antagonist,inhibits
DB15033,MAPT,modulator,other
DB15034,CREBBP,modulator,other
DB15035,BTK,inhibitor,inhibits
DB15035,EGFR,inhibitor,inhibits
DB15035,ERBB2,inhibitor,inhibits
DB15035,ERBB4,inhibitor,inhibits
DB15035,ITK,inhibitor,inhibits
DB15035,BMX,inhibitor,inhibits
DB15035,JAK2,inhibitor,inhibits
DB15035,TEC,inhibitor,inhibits
DB15035,BLK,inhibitor,inhibits
DB15035,JAK3,inhibitor,inhibits
DB15035,PTK6,inhibitor,inhibits
DB15035,FGR,inhibitor,inhibits
DB15035,FRK,inhibitor,inhibits
DB15035,LCK,inhibitor,inhibits
DB15035,TXK,inhibitor,inhibits
DB15036,MET,inhibitor,inhibits
DB15036,FLT4,inhibitor,inhibits
DB15036,KDR,inhibitor,inhibits
DB15036,RET,inhibitor,inhibits
DB15038,SLC6A4,modulator,other
DB15043,PDCD1,inhibitor,inhibits
DB15044,CD19,binder,other
DB15046,FFAR1,modulator,other
DB15047,KCNA5,inhibitor,inhibits
DB15048,SLC5A1,inhibitor,inhibits
DB15048,SLC5A2,inhibitor,inhibits
DB15055,CACNA1H,modulator,other
DB15059,EDNRA,antagonist,inhibits
DB15059,EDNRB,antagonist,inhibits
DB15063,NOD2,modulator,other
DB15065,GCGR,antagonist,inhibits
DB15066,ALAS1,inhibitor,inhibits
DB15067,APOC3,inhibitor,inhibits
DB15068,RET,inhibitor,inhibits
DB15068,BRAF,inhibitor,inhibits
DB15071,PTGER2,agonist,activates
DB15071,PTGER1,agonist,activates
DB15085,CMA1,inhibitor,inhibits
DB15090,TSLP,binder,other
DB15091,JAK1,inhibitor,inhibits
DB15092,HRH1,modulator,other
DB15093,GHR,agonist,activates
DB15096,CHRNA2,antagonist,inhibits
DB15096,CHRNA3,antagonist,inhibits
DB15097,P2RX3,antagonist,inhibits
DB15097,P2RX2,antagonist,inhibits
DB15100,CD70,antibody,other
DB15102,FGFR1,inhibitor,inhibits
DB15102,FGFR2,inhibitor,inhibits
DB15102,FGFR3,inhibitor,inhibits
DB15102,FGFR4,inhibitor,inhibits
DB15106,FGFR1,inhibitor,inhibits
DB15106,KDR,inhibitor,inhibits
DB15106,FLT4,inhibitor,inhibits
DB15106,CSF1R,inhibitor,inhibits
DB15106,FLT1,inhibitor,inhibits
DB15110,PLK1,inhibitor,inhibits
DB15114,NR3C1,agonist,activates
DB15114,NR3C2,antagonist,inhibits
DB15118,CLDN18,inhibitor,inhibits
DB15119,IFNAR1,binder,other
DB15120,HRH3,inverse agonist,inhibits
DB15123,GCK,activator,activates
DB15124,SCN9A,inhibitor,inhibits
DB15126,KDM1A,inhibitor,inhibits
DB15130,IL4,inhibitor,inhibits
DB15130,IL13,inhibitor,inhibits
DB15132,F2,inhibitor,inhibits
DB15133,MET,inhibitor,inhibits
DB15133,NISCH,inhibitor,inhibits
DB15133,MTNR1B,inhibitor,inhibits
DB15137,THRB,modulator,other
DB15138,ESR1,antagonist,inhibits
DB15149,FGFR1,inhibitor,inhibits
DB15149,FGFR2,inhibitor,inhibits
DB15149,FGFR3,inhibitor,inhibits
DB15149,FGFR4,inhibitor,inhibits
DB15157,CDK4,inhibitor,inhibits
DB15163,P2RY12,antagonist,inhibits
DB15164,VWF,cleavage,other
DB15165,C5,inhibitor,inhibits
DB15168,NR1H4,agonist,activates
DB15169,FGFR4,inhibitor,inhibits
DB15170,BTK,inhibitor,inhibits
DB15171,GLP1R,agonist,activates
DB15171,GIPR,agonist,activates
DB15173,FAAH,inhibitor,inhibits
DB15186,PIK3CG,inhibitor,inhibits
DB15187,AXL,inhibitor,inhibits
DB15189,BRD2,modulator,other
DB15189,BRD4,modulator,other
DB15190,MAPKAPK5,inhibitor,inhibits
DB15192,HRH3,modulator,other
DB15194,GCG,agonist,activates
DB15205,GHSR,agonist,activates
DB15212,PPARA,agonist,activates
DB15214,S1PR1,modulator,other
DB15218,C5,antibody,other
DB15219,MKNK1,inhibitor,inhibits
DB15219,MKNK2,inhibitor,inhibits
DB15221,AR,modulator,other
DB15226,GCGR,agonist,activates
DB15227,BTK,inhibitor,inhibits
DB15229,CACNA1B,blocker,inhibits
DB15232,GLS,modulator,other
DB15232,GLS2,modulator,other
DB15233,PDGFRA,inhibitor,inhibits
DB15233,KIT,inhibitor,inhibits
DB15248,SLC10A1,inhibitor,inhibits
DB15250,CCR9,modulator,other
DB15252,IL31RA,antagonist,inhibits
DB15254,ARAF,modulator,other
DB15254,BRAF,modulator,other
DB15254,RAF1,modulator,other
DB15256,TNNC2,modulator,other
DB15257,F8,other/unknown,other
DB15265,CXCR4,antagonist,inhibits
DB15266,RAF1,inhibitor,inhibits
DB15266,ARAF,inhibitor,inhibits
DB15266,BRAF,inhibitor,inhibits
DB15270,FCGRT,binder,other
